product_id,product_title,rating,summary,review
CLT2023M004,Men's Athletic Performance Shorts,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more pockets
CLT2023M004,Men's Athletic Performance Shorts,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023M004,Men's Athletic Performance Shorts,4,Really Nice,Excellent material clarity superb design for sports lovers. Overall a very good product.
CLT2023M004,Men's Athletic Performance Shorts,5,Mind-blowing purchase,"These shorts are just awesome, everything is just so perfect just go for it blindly, I tell you u cant find a best product at this price its awesome👌👌👌👌"
CLT2023M004,Men's Athletic Performance Shorts,5,Best in the market!,It is an amazing product.. For this price... Less weight.. Flexible.. Super material... Extra feature is quick dry.. Nice one.. Try it..
CLT2023M004,Men's Athletic Performance Shorts,5,Excellent,The product was good enough.. Stylish design with well designed pockets.. Coming to the specifications material and comfort was superb... Value for money... Durability is also good around 6 months life.... Highly satisfied but have to wait and see how long it works like this
CLT2023K003,Kids' Winter Puffer Jacket,5,Worth every penny,This winter jacket is very warm material is good and plus point is the quality is amazing. One of the best jackets for kids in winter.
CLT2023K003,Kids' Winter Puffer Jacket,3,Nice,"A fine product I would say, well crafted design and good build quality.. good fit and comfortable to wear... enough warmth to provide good experience.. although not the most premium quality but still considering the price it's well ahead of it.. manages lows and highs of temperature well, good experience when it comes to winter season..the only CON I noticed was the zipper.. I think this jacket is not built for rough use... sometimes the zipper may come off."
CLT2023K003,Kids' Winter Puffer Jacket,5,Wonderful,Good product very fast delivery (with in 36 hours only) superb color love it
CLT2023K003,Kids' Winter Puffer Jacket,4,Nice product,This jacket is the budget friendly option. All are very good performance only fabric quality is slightly less than expected.. design and comfort is the best part in this product. Just get the right size.
CLT2023K003,Kids' Winter Puffer Jacket,5,Awesome,The jacket is really good it looks very stylish and also good fabric. If you think buy a winter jacket go for It. Just looks and material quality is awesome.
CLT2023K003,Kids' Winter Puffer Jacket,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb comfort overall it is lovely one....will make ur day sweet......"
CLT2023K003,Kids' Winter Puffer Jacket,5,Wonderful,I brought this product as I was looking for a winter jacket for my kid's daily wear. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the jacket has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023K003,Kids' Winter Puffer Jacket,5,Just wow!,This is my first kids winter jacket it is wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and warmth is good
CLT2023K003,Kids' Winter Puffer Jacket,4,Very Good,Very decent look product. Give superb warmth. Zipper quality is good. Design and build is superb. In this price range it worth it.
CLT2023K003,Kids' Winter Puffer Jacket,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023F005,Women's Denim Skinny Jeans,5,Highly recommended,Awesome Jeans Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023F005,Women's Denim Skinny Jeans,5,Fabulous!,It so nice but waist so comfortable but otherwise is best jeans and stylish nice product.....
CLT2023F005,Women's Denim Skinny Jeans,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That jeans was not as comfortable as these jeans provide. Really happy to advise all of you if are searching for skinny jeans please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023F005,Women's Denim Skinny Jeans,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023F005,Women's Denim Skinny Jeans,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023F005,Women's Denim Skinny Jeans,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023F005,Women's Denim Skinny Jeans,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023F005,Women's Denim Skinny Jeans,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023F005,Women's Denim Skinny Jeans,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
